item_id,order_id,product_id,quantity,unit_price,discount_percent
cf0c08cd-572c-44fe-b033-ef5aa85c7bf1,7447a485-ad0a-4056-8cf8-4b76b3448c00,0150c37f-6fc7-43bb-911a-71c43e48ce04,9,429.68,11.05
df1fa80b-acaa-471e-92cb-af89bdbdebf8,1370ef3f-9072-435b-88f5-cb1cd12fc61c,f6e5a896-1ea5-46b5-b9ec-46ebbaa8e5c3,7,217.16,11.66
49603962-db84-42f5-b3bf-daa7baef8294,7f1cbe17-5af8-4614-8d77-d27a37e1e539,7f811906-e536-4a68-89a2-cd8c66e36ef7,5,61.91,28.88
07145e0b-a1a0-44a2-b217-4de401296511,0df3188d-af8c-4eb8-9468-ffb2054f6a54,7c8e6e71-4cc7-4d6a-b8bb-60e695d6551d,8,234.06,10.44
bf25dc8d-5622-4d3f-a26c-fab87e09fe85,14ff18e0-5ecd-441e-bd87-cd575108292c,79b18bc8-15bc-4547-b410-01e9480db095,7,288.49,21.83
379f7b69-afe3-400b-bcab-d854fa6033e5,149f2386-b6c9-402a-825d-0bb6b5ac3b91,f8787369-ba82-40f7-a172-b21160f18bb9,6,300.84,7.94
5766e812-2eac-4207-89d7-573f15fb8841,cb0add71-8b13-4a95-ade2-5f627e88443f,c8f833a6-06ec-42dc-b051-767ade4f94e2,3,447.09,16.26
f8fd87d3-9c3b-4c47-b60e-cfdd27aa2871,13439b5a-804f-4ff4-b426-feef58f911f1,4054b94d-9171-45b3-bc23-0d90004adfa5,4,555.11,25.91
d7201430-e193-4240-9e37-b101c9b1dffc,5f482879-5511-4b3a-bd34-49f21c9eb247,c8910970-1b17-4fe0-8592-875c65fa788b,7,23.13,4.37
d90a4a69-7fcc-437f-8b21-3a82ff72df40,724af055-cafe-4559-b0e1-77b81fb8fdd0,a365d0c7-946b-45b8-ae0b-93279541836e,4,172.63,14.56
6fb54366-76a7-4cbb-93c2-a00d41c6e028,1ba3c840-3d12-4874-8385-2ea03bc7e79e,4054b94d-9171-45b3-bc23-0d90004adfa5,9,581.91,27.13
6d855889-13d3-44a1-94fe-e04d5bd24187,29140886-36ba-4d23-975f-0ed73dfd83f9,61e93218-2afb-4e86-97e4-ff02eaebf8b0,-2,452.02,27.57
5945cdce-62e9-4075-900f-6e65c75db96a,b601841d-bdf3-4b72-9fe6-92444496e381,b1317113-29af-4b35-8be1-568429a4f4ae,2,297.31,6.95
24256a79-858d-46f4-9011-49e9c881df06,51a427b1-8f12-4d96-8a83-0fd6645e6d12,8541d620-c853-4fc0-b4e5-77e4972812b6,10,320.48,13.34
7b30cc8d-b7bc-4919-9cee-32afd67c576a,8fceec65-d6e0-41fc-b863-c4a9714d864d,8fef164a-e33f-4224-b68c-b2a65dcfb6dd,7,150.74,26.23
cd350e05-5b17-4161-b80f-334d5b6433e1,33fd1d4e-ad11-4859-a683-a63db6daa70a,5a1f828d-520f-4047-aaec-762772640939,5,81.63,22.65
324655ec-b605-44ec-bb45-cb45ee0b17ba,82f6f117-e72f-4bd7-a69b-594b4ad0a5c4,820d2451-3832-460c-a4f1-87fca44b097e,5,488.78,18.71
d41d698f-dc11-4d3f-8231-7daed5345d73,6444bfe2-1255-41be-99f8-f6a31491ac4e,f6e5a896-1ea5-46b5-b9ec-46ebbaa8e5c3,9,324.49,18.59
59658254-b18f-457d-bddb-ab31d686e685,6a4e6b07-a15b-4406-8563-4aee8f2886dd,56604ab8-4d58-4da2-b8e0-a709d3b45fab,4,338.99,10.86
27e16b46-5811-4532-a904-6b2d7c048106,6f975791-adde-4534-aad5-58ba8be435cc,820d2451-3832-460c-a4f1-87fca44b097e,3,82.9,24.61
90b76d77-8844-4230-b7b8-3f40d0755ca1,322f31f5-8ddf-4345-a25e-b642b5d34507,f3203d89-320f-4305-944d-c4f35fa42e81,3,148.59,2.63
0bbd7665-741a-4ff9-b34f-23ff6ba8acb8,b2acb851-d126-4406-b97b-c5a89c802d8a,05625c47-bd91-4054-b59c-9b4541c80b08,6,354.71,12.61
252a8ec7-7f19-4fe6-b822-8b29c44e7b94,53ddd746-440d-4a3a-aded-4ce6c24f3264,040259b8-5218-4808-a18b-d971895a792d,5,130.93,26.81
3285f295-7d1c-49d6-a4fd-1e5cd83bc999,5e4c3fb6-eca6-425a-a959-351c4e8245fb,e701ec81-3cb5-4faf-a1fd-8067878a7d64,10,270.11,4.77
11a883f6-5a90-4fac-8f68-c8d3f8550e5a,5bc27635-b15d-44bf-a9b0-35a11418417d,44a5d4a3-8b1e-4e07-b89f-05b00425899d,10,546.98,0.7
d16c4a3e-d1c0-407d-962d-d3ee760f9580,38a792b8-d64c-4c06-82a5-08bd8d75100c,0924f2de-86f3-48ab-a2ec-92605113c9f7,4,160.4,6.57
76cc33ac-1423-4352-8150-6ebd3a0fc221,b754c590-c14f-4401-82e8-b0c20b6116f9,a734bc25-98c5-4bb9-9fb5-7cd6e5cc37b4,7,77.3,5.27
6e2760ce-c97b-49eb-b59e-f28dc647bf7c,6d61a03b-ddc2-44a4-8c07-4bc01a851f72,ebf31261-c906-4d82-97c7-de662faa2855,5,387.71,14.36
029ad684-95d9-4048-96e8-706878e9a724,03dd13c4-ad31-4bb3-b711-6a44f78e4bb7,5a1f828d-520f-4047-aaec-762772640939,6,255.64,8.05
dde78ee8-7ef8-487d-a92e-f3b7aaded46d,044c3955-20df-4be1-b5e5-a13997bf4741,40ab8d3d-2b46-4bd1-b53f-3202dd64bbc6,1,349.95,17.42
414990f8-9ce4-4689-8ba9-3edda2efce5c,fefd6333-0ad7-4764-bbb4-4df7329e1fb1,48ca951b-71b6-47d5-9ea2-41f1604004ad,-4,127.14,28.49
b088dab8-f8f1-4625-a477-51ac265ac5f4,2177ee5d-5b03-4252-b808-5a265400eb1e,ac10296b-9099-4f45-aefb-3fca7c88fba5,6,164.13,0.29
ee928313-e6ea-487b-ae1a-b8546e8e5d1e,cc14db6a-543c-42a2-ac85-f76e7c6d0e4b,a7443c19-e3bc-4013-b3b3-e324ea187dcc,4,85.76,20.64
87752307-8ac0-4e19-ab1d-514daf8dcff6,ba554568-5ab8-4af5-a57d-c789fd3c0ae3,3793833c-346a-4bbe-8811-2b1012b83aaf,3,412.9,25.65
34926dcd-5c64-48b8-bac2-69971c266344,b61cc278-165a-4b1f-83af-d5505300a1d5,9d490740-088b-4cfe-bc5b-646c424c3e17,3,278.52,17.27
beba1982-34bd-4407-b3a7-83f7ea6e351c,3000f71d-7895-48c3-adac-557af8e41deb,3ffac310-09a6-489c-96e9-a512c1b73407,3,364.64,23.01
b2f2d2e6-3ed7-4762-a9f9-9521d005cf27,e20d165a-52cc-447b-b0da-53984f6aafef,ea04c065-74f5-4fd8-9484-c067100f83c8,6,470.76,11.74
3f022938-12bb-4aa0-8882-e1826d959393,1bbadf87-5d2c-4dfe-bf64-bc9628d713a0,513f21ea-0535-4c1c-8e86-9cdd2a49dbd5,10,326.66,14.66
0bdd9054-47eb-41c7-bce8-4d6def803e63,427ac712-e6a6-4019-9fdc-2fdd1edfaf40,7e816ffb-f5ec-479d-b1d0-3b997efe46ee,1,420.26,3.96
c1ece446-dec9-4284-87d6-4d1958f9e74a,ff9e1b72-b242-4d93-b2b0-712d04346fe3,2f785653-8983-41f1-9c96-2742c00e5b85,5,276.6,23.04
593cce93-99da-4a7d-bc4e-b2259bf99dba,a09454d9-3044-4b79-b755-b169e60dc85d,5fd69a8e-c595-4232-8b50-c9933d810672,6,130.95,18.67
1eeaa500-aecd-4d8a-b94b-e075756af124,c79887bd-ecf0-4e24-8ef8-39cb17c6eb79,a734bc25-98c5-4bb9-9fb5-7cd6e5cc37b4,7,507.07,12.22
7dba035f-cd9b-45f0-b000-438fbbdbf1dd,01ae88e6-6ef9-438a-9a86-c529adccb5d0,bcd00449-39ff-4e15-807f-821410f3e6d7,1,191.64,0.15
67a3cf89-44b3-41e0-90fa-5d47737e0694,2db5686a-b28b-445c-9c5a-b7df89d9e505,89ea56e7-3e43-462d-b3f6-4b9624cc6019,9,132.67,8.34
abc6ca89-4265-4275-99a3-56768b778380,51a427b1-8f12-4d96-8a83-0fd6645e6d12,ba28289a-31b6-404c-a0ff-c015758848f4,3,486.84,9.26
777e42ef-5fd7-4431-acb5-bec943aecc40,bb7f23b9-f5b7-493f-bee5-f3431628eace,ba9b2019-0624-4857-8c8e-abbea6355cf2,3,30.0,26.0
62f73277-4182-46b3-8d97-f62a62cc2d4f,c6b64c3c-9f4e-4664-8de8-efb464d1b258,e8ea19b1-fc55-400b-bb07-bb1e459828d0,8,101.7,16.61
072c2dac-521a-400c-8342-27cfb71d4fe1,c99c69e7-275c-4c9a-a77a-228d93151806,40ab8d3d-2b46-4bd1-b53f-3202dd64bbc6,3,116.16,20.42
1cac1c3f-3144-45c2-b3ae-bae5a805ad23,64723236-4ef4-44ed-a785-7d85ba56d0f5,94570bb6-d70c-451f-b3dd-b67aa24860ac,7,403.43,3.01
77122dfc-fc61-4652-a082-faccde6f7241,11554f3b-f0cb-4ab2-ba6a-a3401e37c502,4a69a78a-8214-47b0-b8d3-a68f9fc92792,3,539.89,22.92
598a5059-a0a5-4f9f-bb56-c18e6f64382f,09b20461-a6bd-4346-9de7-1fcf4d437a40,f3a2e0d6-f4fa-41ed-aa68-c4db43c0a924,1,37.44,14.29
7e31342a-7aff-4693-9c23-06e7aa09cd41,56a70384-6b75-4023-bd11-ef880677962a,c4364fa4-0efe-4b78-bcd7-22068ed3b547,8,540.43,15.42
a0fd29f1-c169-49af-af90-17cc090295e8,0d81f9e1-84aa-4d4b-b785-db9d5c0c65f0,701af7ba-1030-4e57-a979-47ca69e4d3f7,5,202.03,20.75
8572599a-d514-4209-933c-24dced910c67,7f1cbe17-5af8-4614-8d77-d27a37e1e539,499b0931-a5f6-4fb7-86bd-1c282c3459ef,3,235.89,3.59
90d8d855-6f30-4848-b3b3-89939dc2a1ba,0caae870-0cfd-4471-a927-36b367ce5e7b,6eeb7deb-9113-4ba2-a34e-c5befe63d23f,9,71.48,25.23
1969f296-0137-40d3-a728-f015c2af5e3b,9cb5dde4-25d9-4dcc-b27c-a79465a2978a,6b3ce28e-c75b-4899-89c6-d3f418099a2e,6,59.28,21.26
858226cb-aaa4-4740-8b11-5bddc8c5fb01,37d3c0a6-be75-4ed7-aaef-12bfb7611e6d,ff5a24cc-66c8-4ad9-94a8-1ec2c5339076,3,212.8,25.5
4ae9fccd-7f6a-42b1-b6d7-c501c605a9a6,d5e7ad61-63c1-4c91-a9e1-01ecf83d6598,8fb15da0-445b-4ea1-87d4-14aabbb7bba4,-5,23.71,10.66
61aa52b5-cd54-4b97-833f-141054e4b638,cfcf70c5-c496-467e-97e4-89f6bef22c04,bf45556d-1092-4f96-b03e-4a55881d34be,8,546.73,17.79
b97a358d-797e-4052-aa64-8134a3b38bfe,21545dab-f380-48c9-b61b-45d39fa0e9dd,be525e71-6a5e-44ef-bb6c-16f5e30fd16f,8,441.96,1.56
5c54c726-25b5-417a-b5bc-cd021eca901d,2cf3e35d-68f4-4c5a-ac46-5e5dfdb09896,c9daabe4-46b9-4292-9ec1-9872b4db961c,6,399.74,11.57
0741fba6-50c2-4ac6-af77-700d6094083a,46882400-647b-4546-8360-f62e7cd3fe84,419e202a-bbc4-402d-8705-11971b2553a3,6,270.17,0.89
16e2f397-7bc2-4de3-b4d8-66d6b28e7a50,cb0add71-8b13-4a95-ade2-5f627e88443f,49064c00-a8d5-406d-927c-2323a3e97fdf,7,404.43,20.65
d282bbb5-2272-44e0-9c10-0f3864a31753,91287ede-9cd2-47e9-985d-07f39ccc72a7,9631bfc6-6224-4815-b818-b853899f6fad,3,455.39,19.81
13110e49-c0c8-4a93-a754-bad0f078d6b2,82f6f117-e72f-4bd7-a69b-594b4ad0a5c4,aff44708-57b3-4965-bbdf-e61dcec23f29,2,482.4,6.0
578ee1c6-4a99-4153-be51-ad9124209b2f,5a062e5a-419d-4a24-990e-592e1fc36517,f2d3b676-3c03-48cc-9194-b4a2c1be8e36,6,587.44,21.03
07e8e5e4-77b9-4041-aa8f-b675c7a41f52,08a6c021-cd83-471f-bc15-5582258d9701,b65909d1-b68c-4e86-b3b0-69301cfa936a,8,433.08,6.79
d666e2dc-a953-40ae-b4c9-de64a33d6196,db8dfa36-42c2-4ede-aef4-5994cefc92b7,6a79d4e9-3030-4c60-b5cf-0a08f7848a01,5,391.62,4.46
e6df9322-351a-4b1f-bf41-b656f42f6eb6,3a66b234-2044-42d7-9ac0-de2a400e5c46,e9338f5b-11d1-4c4b-9f1d-7aed9b092e01,5,422.29,23.26
025735c8-ec45-4858-966c-c25221a5a64d,02a4cca0-db8f-4122-89af-d882d0902a9c,117d2107-640f-42f1-ad20-272ffb5c098b,4,571.56,19.45
84586578-6004-4c8f-b33d-971ba33b7582,b601841d-bdf3-4b72-9fe6-92444496e381,b4fe18ae-5918-42b1-96da-2b8cb0e7390b,4,545.53,14.82
8816f44e-9e82-40fd-97d0-332378473445,3689cb9b-7d6d-4a1f-9f0e-26c99f776da6,fe90f63e-5675-4c7f-8e6a-978dadf04943,3,253.54,17.47
23b17ff1-3101-440c-a47b-e469c8e9f2d8,6f5af5e3-6e2c-4a9c-b448-be1d7b63838a,1abf075b-5778-4528-9068-2644aadf036b,3,340.56,6.88
a3ab6d2a-8450-4f4c-8f50-1bd367eb37f6,13e41599-6a2d-426d-9bfd-ef9f67175a2d,e72c47dc-faff-48a8-b55f-e382e2e9fa69,5,240.7,10.35
e21ccd3a-a3c4-42f7-96ab-fed772082d0b,a0552463-766f-4074-9e2b-8d85acab325e,ac1456dc-627a-438c-9aba-443316eb178e,5,230.52,3.52
bbe421c4-5680-4298-ae53-1298f449d5a4,0f7bfae0-ba34-4f6b-824f-9316f3b3ac98,a522ff6b-24f7-4686-b21c-1ee0c66da199,7,265.22,0.76
37a91a83-c2b5-4bfc-b3f0-e77018ccee4a,b30c4667-c55c-4be4-b44a-ce143870d1b2,fc6d0efe-a921-43a7-bd3c-fc341cd7d1d4,3,377.76,19.53
efab8869-f62e-468c-bf79-40f5246e5f61,2d00339e-b40f-4ae1-8e30-df9119f1b74a,8a76ff7e-2bcc-4cc2-ba28-a2e82e3268dd,9,120.55,27.17
51127c1a-8004-474d-9311-b11374b929d9,6d61a03b-ddc2-44a4-8c07-4bc01a851f72,4a2449dc-7b26-4c26-9a83-d99d560f7c72,9,323.47,14.42
bea469a1-40a9-42f1-b5f3-c57cae37dffd,82c3b982-2b47-4180-9819-ce58e92e61cc,50c6f235-9f75-4e27-8bc7-890f81a2e512,7,500.37,0.52
a415f2fb-7619-4985-8037-8370de796f4b,c6b64c3c-9f4e-4664-8de8-efb464d1b258,701af7ba-1030-4e57-a979-47ca69e4d3f7,2,451.5,16.71
eb24fec8-5dc7-4cf3-b077-9184cc1208aa,2aa5db8e-8844-43c7-9525-437bad0e5a0e,4aa0a541-1235-4380-a327-a9bc70d387e1,8,502.57,12.59
96a273d3-4afb-4678-a95b-0e6c1ab1d586,265cdeb3-1249-4180-8589-5f5410ed8750,7e816ffb-f5ec-479d-b1d0-3b997efe46ee,6,503.45,15.83
134a6467-ba0f-4acc-8b29-039463be339c,c0038e92-03ec-4c53-8bc3-f675f65c6a85,3220ea2a-48e9-4f2b-afd7-b8b9e9f1819f,4,300.61,14.74
272643b7-e373-48ad-8f60-43284a7a69b6,f15163d6-bfcd-429a-87ce-27bbd6f3a8b6,820d2451-3832-460c-a4f1-87fca44b097e,6,589.8,23.94
d351f834-318e-40ce-bf31-69133fa931d5,a8e5e1f6-d26c-463e-81e4-7410c1a23ba4,9e514743-f0bf-4f25-883c-b0cb1e875c67,4,522.82,4.41
39898ccc-5fa5-4f44-8fc7-a08eb42180eb,2633490b-af9f-460e-bde3-aa4347794b3e,c4364fa4-0efe-4b78-bcd7-22068ed3b547,1,454.67,0.34
db2cbcd7-b6f1-4fbf-a100-dac81cdd70aa,1370ef3f-9072-435b-88f5-cb1cd12fc61c,1466fd68-daca-44a2-b1ee-0c8446834932,3,435.72,10.41
559b48e0-0a63-4ca8-ad7a-1be1ebd3ca57,42dbb253-9c30-4911-84cf-18a523f1e5d5,fc87adc4-6bdb-424d-a2a8-1664b2e81473,8,520.13,7.17
f48850bf-8761-4a52-b983-3fe38a2dd3cf,3ac1d864-8fc0-4b95-9fd1-9eab28504585,4a69a78a-8214-47b0-b8d3-a68f9fc92792,3,292.87,21.21
ed3a78f1-a365-40bd-8e02-4c5dd1913ba3,29140886-36ba-4d23-975f-0ed73dfd83f9,bcd00449-39ff-4e15-807f-821410f3e6d7,9,28.39,12.84
4352adda-84ca-4e91-9d84-3655c1ce2b8d,95786a2c-5b1e-4b8c-816e-23126f0543c3,a009a2c5-1bc6-46a2-a0d2-1c74dde7c248,2,382.67,7.56
1328daa1-638c-42de-a381-48596271388a,dee43db4-06ba-4c20-aa79-019c5dbcfc09,fd6ef7a1-e06c-44a2-b260-382dcabaad5e,10,22.16,21.22
0a96bdd0-3fd1-4af7-9085-b122e30e86f5,ed3424e4-2be4-4905-82d3-f3e4d77aa926,3529363a-dcb6-4444-9baa-8d1c933b7adc,1,20.0,14.52
a9ead095-6cd6-4770-a006-1ca20e1ba82e,037c3e93-322b-41b7-8d81-11e4558377df,e8ea19b1-fc55-400b-bb07-bb1e459828d0,8,133.69,25.41
89d0ba06-c8ab-40cb-b70e-327789aa0a46,c8c08cbd-8164-495d-a913-3d91dc3fd0f5,99e65cfe-1e06-4b46-85ad-525ab9a0a0fa,1,562.76,24.07
d3e8ee46-dcdf-4e7a-a860-788671ff8598,1a1de562-23c4-4037-81b5-5f0ba285d61d,2f785653-8983-41f1-9c96-2742c00e5b85,1,33.27,5.77
ea85ce21-418b-445e-b543-52e7455b6fab,1af5cff2-5bf6-46aa-ae43-a624a053d60e,e56d79e4-89f0-4bce-a624-14614ba71562,3,446.43,11.38
905b2051-da93-4a9e-9640-56f812eb7857,ae48a68d-574d-4051-9dfc-7b34e90a0350,c8910970-1b17-4fe0-8592-875c65fa788b,2,40.98,10.56
521eba02-146b-4b24-9461-7cb0e1a7496c,b3810879-129d-4caf-83bd-9d49ff89c5da,9177696d-e769-41a6-93d6-718644fae29e,5,229.81,0.91
0359b837-6502-45ba-a9b2-f82dbda9d5d9,6b2485c3-c2c0-4a05-9a3b-852f84ab68a1,d9cc5b3b-ee3d-4fb4-99b0-0db7db0e5bfb,6,162.45,26.88
35395665-b38b-4a22-a4d9-3d4875133574,0e6d4f6e-98d1-49a3-bb14-3395d7277745,ac1456dc-627a-438c-9aba-443316eb178e,3,509.07,12.7
6a0f6413-d1ba-4e15-bf9a-277b13c0ab65,e75f0f07-ebd2-48ce-adb2-8db67f4c42c6,224af4cc-78e2-4723-a9b9-4c64d56d0bc0,7,265.63,14.64
debd1258-7b24-497a-be98-df2cca87be93,c0333713-f479-4e8e-a304-f92b5c54ec95,35c209c4-d850-4497-8458-872650076e8d,9,381.86,8.54
88817b4e-3e85-4271-95fe-168987b804ec,e503f3ad-d6e8-4381-8970-f4a359b7b0c6,ae169f62-e989-41ff-b57c-e2896aa31e77,6,493.16,9.29
9237b50f-8901-4e38-8b10-3b49487f1878,6f5af5e3-6e2c-4a9c-b448-be1d7b63838a,e824c827-406d-4113-82ee-e9bf5de1bde8,7,293.04,28.84
5e1c3238-b5e5-4e6f-b4c7-6f23aa7f5b11,83d3f430-c7ab-4f8f-872b-5a55d97a844a,fa163393-818b-425f-a914-77223d888cd8,2,212.65,0.64
d929befb-9aba-44b2-9eb2-252fff14fb6e,0d81f9e1-84aa-4d4b-b785-db9d5c0c65f0,4a7a06dd-72f9-48d2-8a9f-3aa3104ef4ac,5,80.53,1.3
dfd22ef0-ff22-4507-bb67-28bb66cf98d0,f3dfaad3-9125-4339-a2f0-f6bb1b4d258e,80ee7d94-fd45-400b-9842-411a40816043,8,487.1,5.63
4dbfaf27-ad2b-42d7-ba9d-6548b76dbaf7,64723236-4ef4-44ed-a785-7d85ba56d0f5,023ea2f8-2344-4831-a841-ba75e069ea2d,2,347.04,7.01
130985e3-e926-4e55-87d6-9cb59835f7da,503cfd22-4731-4369-8d0a-c42cacd94792,60251686-404d-487d-9faa-f26bfdf28e97,7,316.49,26.56
1805024a-2bd2-4902-a513-20708cabdc59,735774a8-5b80-47a8-9f56-65cef85fdd94,a399d3c8-cb43-42f9-99ff-e7ff8923d388,6,430.37,6.16
9dcfc70e-4b36-459c-a983-743b16c8d278,dcb37172-7562-4af6-b9b0-8596e26ff1c4,4734d9ff-2d8b-4777-9525-335c58435c83,6,473.29,28.13
5c9c0106-2461-44c0-880d-ad1eacd4da22,d20b499a-97db-4e18-8cec-b09d0f8affbc,c96555a2-57a1-41da-9a03-ea10e2f1df02,7,305.35,20.22
e0f3dcb0-488b-40ac-8f98-dc1956ee9077,375e099d-32dd-4185-bae2-30680438ca9d,2d29c279-d81d-4ddb-867d-aae218d00123,6,87.95,19.51
73dead72-8c7e-4512-938f-f2cbd72908b7,1f6000f8-bc46-437b-bc64-4aae1958dd81,9a93be5c-f0fd-442b-95b7-600ff164b9cf,1,288.82,21.96
f0e30f9f-8ecb-4b81-980e-f17c3684a96a,5a81ebbd-8ba4-45fa-a7ce-74527232603e,701af7ba-1030-4e57-a979-47ca69e4d3f7,8,590.52,5.92
e965fd72-5f39-4dc2-a454-284a31237fde,32e7c7b6-fcd1-49a0-bdcc-9a10a8840a86,4ff70e62-e6f7-48bb-ac94-d156bcaf247d,6,32.84,17.35
aa14a7b4-c45a-4d04-8b6c-be5de0cbd011,8891819a-9418-453b-b4a5-fe055bd08634,efd43772-56f7-4b23-955c-de54045c6d65,4,272.44,22.26
d707d28a-6466-4eb6-ac9a-3c23fc5cb604,2dbe62ec-883e-46b0-ac21-b8111c202edf,96693e54-d6e2-4047-9b83-59ebc397b7bb,3,288.4,12.15
b10b9945-7b90-44d4-bd31-4a7ee1c553d6,dcb37172-7562-4af6-b9b0-8596e26ff1c4,b2be4e4f-ee07-4848-9c3e-ef0419493bd5,10,593.16,14.74
91262d09-a720-49e9-8389-713db138cca2,e2a34ef0-1a27-494b-b189-fc017156eda7,7e3bdfdf-0a88-4066-8c76-3d4c4c788d4d,5,596.71,2.02
e89f4d42-8260-40e3-afe3-30eecf9cde9a,bfb8cce5-2eb4-44d3-82b1-c867cefc2790,31c42a86-5fe3-4a79-88d7-3e9962fd91ba,1,418.58,4.91
149eb67b-92bc-4a6c-80bf-a0bed2cf46cb,6ebc3adf-9191-4716-8588-96443d0f12a9,b1317113-29af-4b35-8be1-568429a4f4ae,4,485.36,1.48
09eeb75d-ba49-40c1-9f72-bb98e71ef4d0,250daff7-c37e-47ec-8e0d-59fb16a3967b,f3a2e0d6-f4fa-41ed-aa68-c4db43c0a924,4,352.66,21.13
427b4180-66b9-4f63-b572-e2fbbe303814,715199d7-e186-4bc0-8589-706292d6426e,1641706c-f5b8-42e8-ad4c-5cce283a61f3,1,529.58,23.51
e41acc4d-1910-4ae1-99e9-4756869225f4,6444bfe2-1255-41be-99f8-f6a31491ac4e,fa7a1715-7467-4dae-9bb3-c412205cf6ee,10,304.72,4.8
8f02baf0-8a6a-45be-b1f0-714db72e3e1f,c80bb2c8-8cfb-42cb-935c-8c2b00177d43,94570bb6-d70c-451f-b3dd-b67aa24860ac,7,313.59,9.13
7713bd45-d40f-44cb-b932-b1472a660c1b,92ee59e7-74de-4cf4-9474-634926c3b632,1d9840f6-324e-44d9-8656-1a7e86e93476,3,282.63,11.34
d012290d-df4c-4649-94bc-46f876c82ada,a7820f06-eb04-4d7e-86b9-74418ff2a459,8fef164a-e33f-4224-b68c-b2a65dcfb6dd,3,38.42,18.82
8669a6fa-bd6a-43a0-8ed1-54be6daef671,29140886-36ba-4d23-975f-0ed73dfd83f9,3220ea2a-48e9-4f2b-afd7-b8b9e9f1819f,7,256.13,24.53
a4c0e295-cc38-479f-89e8-947313aa59d8,29da7896-6624-4043-b597-09d60541978d,001577a7-fe9c-41cf-b6d1-33ace8ad2049,8,487.85,15.35
d6f0c2bb-20e2-462c-b432-a2c96e1da8c8,e1fa8848-58a0-4b68-aaab-c5afa09bb6d5,45ceda3a-ab15-42a8-8d9f-40e64a1f2cc1,6,269.68,15.23
b193f8b0-b955-4d67-9cea-db6efdc582d2,0ababb80-95c0-48c9-a898-d8ccafc3345e,e0193bb9-96fa-40cb-b1e3-f4a428f618bb,2,236.09,9.02
af28087b-3e98-4ce2-8a62-c5d466308937,13e41599-6a2d-426d-9bfd-ef9f67175a2d,fa7a1715-7467-4dae-9bb3-c412205cf6ee,3,15.11,23.52
fcc41e10-a8d4-4719-a7fe-953bdd7fb20f,c329b65f-073e-433b-b575-705f2c8f3fda,6585f452-981c-4736-a053-8c0846805280,10,200.28,5.67
56665e8f-1922-4e9d-8e81-2902abad9677,7a6fd8c0-5988-46e6-ab89-b6901627c7a6,9a93be5c-f0fd-442b-95b7-600ff164b9cf,9,61.78,4.34
39085c69-89df-4863-aeca-f8543eb4adc3,85d7258f-0dad-449f-8665-c010b87af68b,9cdb1599-f2bd-468b-8cc2-770d2ca4005b,4,320.81,8.93
20262d04-9c2d-46b9-ba98-1604f791aef2,8a29e275-cff1-4e0a-b8ce-0f4e196bb588,227ac9a8-866e-405c-bc08-a866fd380642,10,181.99,0.59
e7ebc35b-af62-4e94-92f6-2b016bcc7243,64723236-4ef4-44ed-a785-7d85ba56d0f5,82630e37-394e-4908-8dff-f9d16b3fcedc,10,506.89,15.15
ef5fbfc5-0ea4-499e-9c9f-60448b22b0f9,37d3c0a6-be75-4ed7-aaef-12bfb7611e6d,06333be1-00da-44bd-a903-c3b26f6d6386,3,320.44,10.74
623f7473-ab37-4ad1-8478-73eb755de961,3508ece5-40d3-4a3d-97d3-31ab50dc1c72,3be20e22-cbfd-4963-9a3c-d107b2f2ea53,1,562.56,11.16
5481609b-c059-4cbb-b463-38c44f784e00,5c53a7f6-c91f-44eb-bda1-3f3cb18ec134,a1693e31-3993-4688-8cc7-cd30665411e8,2,527.14,9.74
47ef0f5a-8088-4eef-92f6-2a699d5324c6,04371c40-1e19-4680-b414-1a0036fc2be1,abb7d3dc-52b7-44e0-9055-6fda9c1dee0a,8,437.14,24.85
72c0688f-b6de-43e4-a1bd-77dd43c3243d,a7a1043c-1027-472a-8ec7-78c65a300750,719f1995-e039-459d-956c-24b65689af8e,10,574.26,1.06
6aeabab9-8672-44cc-a690-548a0a3f0415,0e5725ad-2cfa-4b1c-83a7-a9af5fd82fd8,984dd28a-1e5f-44c1-94bf-abc3491268d9,8,16.48,20.65
45e60b68-426f-401e-afb7-90b76603426a,2543559a-e788-48e6-b89e-84b57f130519,1060eb1f-22a4-4efe-a1e4-f28ef2d584e6,8,229.63,15.54
f00a944d-966c-4b70-b352-7562b30c4373,1a2f7f55-8137-4e66-91b1-b4d19706784b,eb9938d5-87ec-4678-b179-b7939691b856,9,398.44,26.08
e0b18627-c50b-4c3b-9516-6d49016826f4,2633490b-af9f-460e-bde3-aa4347794b3e,87b94d59-5e6b-4233-b5ed-2b59854fbbf2,6,33.74,3.77
f6a9f2a7-ab64-4764-b17c-83a647c68ddb,d391ff81-b1fd-4f08-b547-f73547e44e07,e7070a35-ac92-4665-be40-8d16ce1bfaeb,1,411.58,15.24
afa111d6-5ba8-463c-a956-3a3166c0e728,4f282601-b19d-4f4d-b297-7ba4612d593e,adee571b-2cf7-44e0-a43c-00f556270d29,3,94.7,2.24
ca41dc52-124d-4de2-967d-b6745c441a0e,967c807a-afd7-4fa0-b989-5f9a43c1410a,d762f982-ae4c-46e8-b3b5-635455883a71,7,383.61,19.72
8d1f7bc4-bcc7-404d-a844-b903884b079c,ae26db73-a035-40f5-97cb-30d85cc458cf,fdf2b457-8801-4ca3-9110-00704efa6ac9,5,279.04,29.51
