product_id,product_name,category,subcategory,cost_price
6b3ce28e-c75b-4899-89c6-d3f418099a2e,Accessories Item 288,Electronics,Accessories,161.61
80cb587d-8b3a-4ee6-adb2-fa1c7dc26c8f,Comics Item 289,Books,Comics,272.22
b29043cc-8754-4e07-aa1d-1064484f3928,Phones Item 290,Electronics,Phones,476.64
c96555a2-57a1-41da-9a03-ea10e2f1df02,Accessories Item 291,Electronics,Accessories,308.39
820d2451-3832-460c-a4f1-87fca44b097e,Kids Item 292,Clothing,Kids,221.34
9c0fc7de-4378-4b03-88d5-b35b9b49cb79,Decor Item 293,Home,Decor,223.71
0b636b44-6dc8-433d-9b42-b64d73068332,Phones Item 294,Electronics,Phones,224.97
86ae5587-d1f5-4688-8777-900331bb395e,Accessories Item 295,Electronics,Accessories,22.8
26008f5a-41ec-41d0-993b-1ab2fb21e89b,Phones Item 296,Electronics,Phones,133.87
1c1ee289-0c3b-43e8-9dcd-6d2ab2773fb2,Laptops Item 297,Electronics,Laptops,198.5
7a95577a-5cc0-4019-849e-f72e5810145b,Kids Item 298,Clothing,Kids,246.34
7dce52fc-4810-420c-a608-6a4ccb048c54,Non-Fiction Item 299,Books,Non-Fiction,84.09
8d0bbc1d-d37b-44ab-a81f-b42c42032cfc,non-fiction item 300,Books,Non-Fiction,92.98
fdf2b457-8801-4ca3-9110-00704efa6ac9,Fiction Item 301,Books,Fiction,317.02
8541d620-c853-4fc0-b4e5-77e4972812b6,Decor Item 302,Home,Decor,462.77
7e3bdfdf-0a88-4066-8c76-3d4c4c788d4d,Furniture Item 303,Home,Furniture,230.93
ef225b0e-cfed-449c-8553-3cb4aa647037,Accessories Item 304,Electronics,Accessories,96.46
fa163393-818b-425f-a914-77223d888cd8,   Accessories Item 305   ,Electronics,Accessories,381.95
92fc5b9a-e6e7-43d8-a585-91173980cda5,Men Item 306,Clothing,Men,327.38
89ea56e7-3e43-462d-b3f6-4b9624cc6019,Kitchen Item 307,Home,Kitchen,88.81
bd8e4ee0-292a-4c69-8877-fd64508895a8,Furniture Item 308,Home,Furniture,249.45
8d891e53-49ac-4ebb-9381-fe8a3f9f2960,   Kitchen Item 309   ,Home,Kitchen,408.7
115001c4-7688-4ecd-b365-77d4045e9903,Kids Item 310,Clothing,Kids,356.0
54191128-3492-46b4-b6d2-684138a71ba4,Comics Item 311,Books,Comics,276.13
ac10296b-9099-4f45-aefb-3fca7c88fba5,Non-Fiction Item 312,Books,Non-Fiction,35.72
a1d11ec6-7986-40d2-b17e-051cb1facc0c,Furniture Item 313,Home,Furniture,142.85
44a5d4a3-8b1e-4e07-b89f-05b00425899d,Laptops Item 314,Electronics,Laptops,373.32
1d9ae587-1041-4544-bc27-70d40763f5a1,Phones Item 315,Electronics,Phones,286.77
7edb72b4-2703-486e-bf42-e2f3169c7202,   Laptops Item 316   ,Electronics,Laptops,457.19
83766ebf-517e-492d-a302-47928d4c0c5b,Non-Fiction Item 317,Books,Non-Fiction,372.35
8808de6b-c3a1-4503-84a6-abef07c40355,Men Item 318,Clothing,Men,99.59
10083ef2-c9cc-453e-84fd-691b4f6b18d9,MEN ITEM 319,Clothing,Men,118.82
7a796a60-a240-4afb-b936-4b2f26f8f351,Phones Item 320,Electronics,Phones,488.2
f01e2509-f370-4b88-b49b-7b3654ed132d,Men Item 321,Clothing,Men,132.57
d676fbdb-3a17-422d-9f13-b293dc999a27,Comics Item 322,Books,Comics,208.93
f584146f-ba01-4dd2-84da-bcc2d075024a,Non-Fiction Item 323,Books,Non-Fiction,274.42
24620dc7-3a22-4bc4-9d53-f0b6e32dae75,Non-Fiction Item 324,Books,Non-Fiction,494.89
3220ea2a-48e9-4f2b-afd7-b8b9e9f1819f,Kids Item 325,Clothing,Kids,324.66
3529363a-dcb6-4444-9baa-8d1c933b7adc,Kitchen Item 326,Home,Kitchen,121.4
326e738a-ee45-412b-b274-42170931dcde,Comics Item 327,Books,Comics,262.56
39d010fe-ba5d-4d99-9056-ab9e1b1f69f1,Accessories Item 328,Electronics,Accessories,434.0
dfb29027-eb29-49e1-b718-9f0330c091c2,laptops item 329,Electronics,Laptops,229.78
a29084d1-71e9-4dd9-9ae7-4d240fbb58af,FICTION ITEM 330,Books,Fiction,483.3
783a6e78-3b45-4fb1-af7c-a8989bc4a234,Accessories Item 331,Electronics,Accessories,131.57
bcbc79bd-668e-4f0d-b85f-424cd207d39a,Laptops Item 332,Electronics,Laptops,135.85
4dc10593-28b3-40d1-9dd1-d55263ccccf7,Women Item 333,Clothing,Women,423.56
638e0f61-ea28-4fef-99da-a3bbd6ba4b55,Furniture Item 334,Home,Furniture,104.93
46153b3f-77b0-45b1-bf08-463b5d3d00e5,Comics Item 335,Books,Comics,120.61
0543f094-1cf9-4d58-bfd8-d451bb95cc84,Women Item 336,Clothing,Women,380.1
0a4c6b9b-f995-431c-a342-a2b508437f25,Non-Fiction Item 337,Books,Non-Fiction,481.61
85964621-177e-46d7-ba24-fd25f79f30eb,FICTION ITEM 338,Books,Fiction,74.42
eea1bfa7-0795-45b0-9298-b9eb2f1a27a0,Accessories Item 339,Electronics,Accessories,193.15
8b1cf094-9102-4620-b7e8-ea3f25ed3b8b,Men Item 340,Clothing,Men,369.75
7f4ade27-fbe7-445e-ba1e-3670e19602ca,Phones Item 341,Electronics,Phones,369.55
8bfffc49-aba2-4843-8df2-c325e089ce75,Kitchen Item 342,Home,Kitchen,423.57
ff5a24cc-66c8-4ad9-94a8-1ec2c5339076,Phones Item 343,Electronics,Phones,158.59
b89b29c6-89e9-47fb-b51d-82b4f376883b,Accessories Item 344,Electronics,Accessories,480.24
3adf324e-4577-4141-84b7-d9cfdee3665a,Phones Item 345,Electronics,Phones,277.82
633b791c-bae3-4e01-9c66-40cddbc0e330,Non-Fiction Item 346,Books,Non-Fiction,6.6
56604ab8-4d58-4da2-b8e0-a709d3b45fab,Accessories Item 347,Electronics,Accessories,143.81
348d42be-0d2a-414a-983e-b5257d62c0ba,Furniture Item 348,Home,Furniture,171.4
66fac7c3-6dbd-4470-8962-236e8a4f791a,Decor Item 349,Home,Decor,441.19
c1f90eb8-386f-453e-8269-96ab1690731e,Phones Item 350,Electronics,Phones,376.57
c060b422-ea0f-466c-8c18-a5995acbd3d7,Decor Item 351,Home,Decor,30.26
94a1d426-e4c5-4b0f-a774-143ad28c153f,Decor Item 352,Home,Decor,260.39
4a69a78a-8214-47b0-b8d3-a68f9fc92792,Fiction Item 353,Books,Fiction,131.56
50c6f235-9f75-4e27-8bc7-890f81a2e512,Accessories Item 354,Electronics,Accessories,21.33
b5a3b1d1-d7bb-4be7-a1a6-38c579172622,Decor Item 355,Home,Decor,469.37
0c8db978-bd6a-4fe7-81a7-3efc8b3ecf8f,Kids Item 356,Clothing,Kids,404.14
e7619966-3596-4857-9232-1c7d98bdc393,Phones Item 357,Electronics,Phones,137.84
a9a80bb0-ce73-4adb-bd20-7c1284b95165,Accessories Item 358,Electronics,Accessories,256.36
e6e092b6-49ef-437f-acf2-0d75f9bd8a05,Laptops Item 359,Electronics,Laptops,390.3
c97b8cc8-5d47-41d8-bcbb-3efb4b56b05d,Comics Item 360,Books,Comics,444.35
d7c05166-193d-43c8-ac66-c41c5e70db44,Furniture Item 361,Home,Furniture,431.08
f328653f-bdbc-47e1-bf34-d5380dd84838,Kids Item 362,Clothing,Kids,297.78
fa7d7c74-7a62-4ef2-a979-891b16e748a8,Furniture Item 363,Home,Furniture,92.14
2724eb5e-71d1-4f45-b979-7fa6e9237d2c,Comics Item 364,Books,Comics,493.3
02e41628-54f9-4476-8e88-5d6c77bbdfeb,accessories item 365,Electronics,Accessories,367.71
9cdb1599-f2bd-468b-8cc2-770d2ca4005b,Phones Item 366,Electronics,Phones,141.75
8796a647-c996-42db-9002-d0d0e57408a2,Accessories Item 367,Electronics,Accessories,319.79
848a5252-1c4a-433f-b773-551d0b8d7dca,Men Item 368,Clothing,Men,379.51
b421cbc4-869c-4a1a-9148-cf5d8d898d65,Accessories Item 369,Electronics,Accessories,421.72
31c42a86-5fe3-4a79-88d7-3e9962fd91ba,Comics Item 370,Books,Comics,135.49
bbc98201-0d85-4516-822e-f133dbd0447f,Kids Item 371,Clothing,Kids,134.12
ba28289a-31b6-404c-a0ff-c015758848f4,Comics Item 372,Books,Comics,258.93
60be95b2-6e17-4d59-9ac8-c39ec0a378bf,Comics Item 373,Books,Comics,41.63
36085bc3-f0e1-42f3-992f-9a248adf975b,Kids Item 374,Clothing,Kids,338.16
9750db87-29ac-4a84-81e2-d415251105c7,Kitchen Item 375,Home,Kitchen,24.68
e56d79e4-89f0-4bce-a624-14614ba71562,Comics Item 376,Books,Comics,462.02
c1be26e4-fbe6-40a8-983d-8070f346fe44,Phones Item 377,Electronics,Phones,200.46
ef78c195-e1aa-42c4-b454-7ce83a617919,Phones Item 378,Electronics,Phones,218.31
02214ea0-e1aa-49e6-bbdc-2d5ba969cc31,Furniture Item 379,Home,Furniture,25.33
d9cc5b3b-ee3d-4fb4-99b0-0db7db0e5bfb,Women Item 380,Clothing,Women,205.88
81d2f0e6-fb00-4547-9831-f3babebbcafa,Phones Item 381,Electronics,Phones,177.23
b3f6f63d-5b5c-47ba-b92f-a58f08bae2f8,Phones Item 382,Electronics,Phones,301.21
b93edfff-f15f-4af7-a606-74c91b5f2225,Decor Item 383,Home,Decor,91.13
fd6ef7a1-e06c-44a2-b260-382dcabaad5e,Furniture Item 384,Home,Furniture,445.11
d11f61b0-3a98-4f27-9fe1-aaa3ee0f3272,Decor Item 385,Home,Decor,443.39
61e93218-2afb-4e86-97e4-ff02eaebf8b0,Comics Item 386,Books,Comics,439.76
1e49daaa-2a7b-45a1-aca9-ad2e99af30df,Non-Fiction Item 387,Books,Non-Fiction,138.26
06c243c8-64c5-48da-8fc9-5c1d867a124a,Comics Item 388,Books,Comics,158.08
ffac4929-ae51-40ba-903b-784fe182cf03,   Kitchen Item 389   ,Home,Kitchen,129.38
fb91179d-070b-4e73-a2c9-c5a0d54dcae5,Men Item 390,Clothing,Men,179.78
452ef805-09fc-4058-8157-06791be97c4b,Women Item 391,Clothing,Women,137.74
a365d0c7-946b-45b8-ae0b-93279541836e,Decor Item 392,Home,Decor,37.42
ebf31261-c906-4d82-97c7-de662faa2855,Men Item 393,Clothing,Men,125.41
b2ddbe98-69d8-4d95-8916-a5416308b4ef,Laptops Item 394,Electronics,Laptops,289.3
fdbdd4bd-e2b8-42ea-99ef-03525cd9b9af,Men Item 395,Clothing,Men,90.68
63f385b8-4173-4e02-a2ee-13773d63fea3,Women Item 396,Clothing,Women,346.96
ab9fd4f2-e2e8-4d3d-88e0-c1a8667a1f6f,   Laptops Item 397   ,Electronics,Laptops,323.89
c642b085-d5d5-46a6-b0ee-f3a69bf14a86,Furniture Item 398,Home,Furniture,200.59
73defd8f-6547-4d45-b44b-aae0a5f7fb7d,Men Item 399,Clothing,Men,375.76
eb435fc2-262e-4c92-82e1-ce4ce9713da8,Men Item 400,Clothing,Men,138.16
398cc6bf-e1d2-4568-865c-5d1d48f89580,   Kids Item 401   ,Clothing,Kids,150.67
fc6d0efe-a921-43a7-bd3c-fc341cd7d1d4,Kids Item 402,Clothing,Kids,251.31
009c5dfe-82ba-43e0-aa65-6a47c4487b16,Non-Fiction Item 403,Books,Non-Fiction,22.12
e17d2f10-e305-4e76-bb53-042981479b95,Kids Item 404,Clothing,Kids,381.22
10ebedcb-992a-492c-8dc5-f10ae2d58ddf,Decor Item 405,Home,Decor,311.41
dfcd8fc8-0100-4b0b-843b-d86afb501365,Non-Fiction Item 406,Books,Non-Fiction,61.83
dcb57999-f777-43d4-b400-bbd2e7ccd567,Comics Item 407,Books,Comics,496.59
f534c3cf-0f8d-4e97-8b58-7cb07d8eb1b4,Fiction Item 408,Books,Fiction,395.13
13089f36-342f-4a5f-a07e-8ff867970cb0,Laptops Item 409,Electronics,Laptops,461.93
4a2449dc-7b26-4c26-9a83-d99d560f7c72,Comics Item 410,Books,Comics,138.79
8fb15da0-445b-4ea1-87d4-14aabbb7bba4,Men Item 411,Clothing,Men,373.43
d1e9faca-ecb9-4419-8462-96b01f3c2e79,Decor Item 412,Home,Decor,93.3
76ba5764-250e-45f2-9dae-0718b1642b65,Men Item 413,Clothing,Men,435.23
c31c15d3-58da-4cf5-8c0e-3c37c3fd02db,Women Item 414,Clothing,Women,403.25
14608648-1b64-4fe0-92ff-5978d58187bd,Decor Item 415,Home,Decor,478.72
44f580e1-37f4-4329-a474-ff89399cb3f4,Women Item 416,Clothing,Women,371.77
0c57199e-1667-4e6b-9d11-715e9f11d415,Fiction Item 417,Books,Fiction,464.66
e72c47dc-faff-48a8-b55f-e382e2e9fa69,Men Item 418,Clothing,Men,75.52
30bbe51c-1fb0-4447-b63a-04045e43c7c7,Decor Item 419,Home,Decor,262.85
8f85b608-f1dc-4294-9eca-e04d929bf210,   Fiction Item 420   ,Books,Fiction,173.53
0924f2de-86f3-48ab-a2ec-92605113c9f7,Kitchen Item 421,Home,Kitchen,44.63
9def823e-d818-41e7-b6f4-81334fbe863c,KIDS ITEM 422,Clothing,Kids,429.21
1e12885d-63c4-438a-b15f-3e4fcd09de9f,Women Item 423,Clothing,Women,483.15
3e44a4b1-8b21-4d5b-9311-1dfa04c66a13,Kids Item 424,Clothing,Kids,281.7
a9d8fe71-06e8-400c-8441-d9723cb2664f,Kids Item 425,Clothing,Kids,457.6
74494a18-073d-42f0-836f-041339757ff9,Kitchen Item 426,Home,Kitchen,208.27
f3203d89-320f-4305-944d-c4f35fa42e81,Women Item 427,Clothing,Women,397.02
b96b0e05-3061-4bd1-875b-eb7f069419d2,Comics Item 428,Books,Comics,295.64
107f4eb0-5cf2-40bd-953c-912f74d75f84,Kids Item 429,Clothing,Kids,356.97
8ef0bafd-4e30-4635-8126-bd214d4fd3d0,Kids Item 430,Clothing,Kids,378.73
799013af-de9b-4a18-a13f-357118e9efd5,Fiction Item 431,Books,Fiction,331.01
916d7111-db2b-44dc-a692-730314877294,Phones Item 432,Electronics,Phones,231.98
9c9dd09e-4728-41c2-8e5b-63ed547791bc,Phones Item 433,Electronics,Phones,238.71
c892e31e-eab0-48c5-aa88-10774710ff23,Phones Item 434,Electronics,Phones,470.8
04fe9970-f4fe-49e0-a923-a68229cd07de,Women Item 435,Clothing,Women,385.42
df3d359e-a0d8-4474-9743-6f61e3d25767,Women Item 436,Clothing,Women,434.75
c9daabe4-46b9-4292-9ec1-9872b4db961c,Men Item 437,Clothing,Men,299.05
dc2a155e-f7ed-47ea-9891-741af287a331,Decor Item 438,Home,Decor,210.53
0f42f958-cabf-456d-a8e2-4c9c5d086040,Furniture Item 439,Home,Furniture,185.5
05625c47-bd91-4054-b59c-9b4541c80b08,Women Item 440,Clothing,Women,344.18
0230090a-d16a-4528-9777-28b36c0de6e7,Phones Item 441,Electronics,Phones,462.89
2c273af4-af9a-4e20-820f-45ac13840659,Non-Fiction Item 442,Books,Non-Fiction,73.92
75bfcbf4-6cfd-4c3e-b4df-607fb7d80f50,ACCESSORIES ITEM 443,Electronics,Accessories,446.09
ea32cd78-88c0-4628-8591-a66c93d772a4,Decor Item 444,Home,Decor,273.76
28c30bea-a6aa-4038-a22b-11343032a251,   Laptops Item 445   ,Electronics,Laptops,367.59
22431d1f-7eb6-4ce1-8813-5e61c53c086f,Accessories Item 446,Electronics,Accessories,433.96
b746c632-8b4f-4efd-88e8-b4fb14b9bd3f,Kids Item 447,Clothing,Kids,192.48
79b18bc8-15bc-4547-b410-01e9480db095,Comics Item 448,Books,Comics,61.06
a522ff6b-24f7-4686-b21c-1ee0c66da199,Kids Item 449,Clothing,Kids,454.04
50c3db05-4d9f-4841-bd8e-f4d9970f204f,Women Item 450,Clothing,Women,184.12
984dd28a-1e5f-44c1-94bf-abc3491268d9,Kids Item 451,Clothing,Kids,463.84
6b0be136-953e-4fa0-a7e8-ce0a32c7b0ae,Laptops Item 452,Electronics,Laptops,71.62
eff95ad9-4bdf-4e31-9aa1-ac1df2e234c7,Decor Item 453,Home,Decor,13.63
65ada9b6-73fd-4a3d-9006-096fa7ea0f06,Kitchen Item 454,Home,Kitchen,204.0
a20c6cd2-9ca6-477e-bd59-74284b1bc579,Laptops Item 455,Electronics,Laptops,214.45
f3a2e0d6-f4fa-41ed-aa68-c4db43c0a924,Furniture Item 456,Home,Furniture,77.1
12f47894-ea8f-42e3-ba55-76df9098e17e,Decor Item 457,Home,Decor,450.64
c60ebdc5-836b-4c11-9576-454d9740868b,Furniture Item 458,Home,Furniture,478.79
6585f452-981c-4736-a053-8c0846805280,Accessories Item 459,Electronics,Accessories,498.76
7de87e52-fe02-425a-a510-34238537501f,Comics Item 460,Books,Comics,153.07
e7e95e02-31d6-4e51-a7bb-c2703490967b,   Accessories Item 461   ,Electronics,Accessories,33.58
71c9731d-3cfb-4468-96fd-a734311b178f,Laptops Item 462,Electronics,Laptops,254.08
52b027cc-b79a-4b3d-983a-f34e728f585d,Furniture Item 463,Home,Furniture,432.3
3cb6fed6-12b0-41dd-92b5-8c53b90afdca,non-fiction item 464,Books,Non-Fiction,244.83
e2b293d2-0e14-489a-9dfd-dfe0d9b46111,Laptops Item 465,Electronics,Laptops,403.72
d2ce2e62-aa20-42ee-8a2a-f2fe2441ea76,Non-Fiction Item 466,Books,Non-Fiction,115.15
a41cc35f-bf25-4b35-b367-37ebee4e1467,Laptops Item 467,Electronics,Laptops,351.7
6ad776d2-3e3d-4a08-b1ae-5c4bcf126cc8,Men Item 468,Clothing,Men,190.39
68f47089-dc3d-4540-a6a4-a0f41ba1164e,Women Item 469,Clothing,Women,33.31
1850ef76-c00a-459b-99b5-bbe32a9805c1,Kids Item 470,Clothing,Kids,226.19
0150c37f-6fc7-43bb-911a-71c43e48ce04,WOMEN ITEM 471,Clothing,Women,237.45
18dd1d99-06eb-4f1d-ad84-94d4c30e1a56,Furniture Item 472,Home,Furniture,78.18
7c32211c-f2e3-42f6-bb32-c46b673afc4e,Kitchen Item 473,Home,Kitchen,305.92
82630e37-394e-4908-8dff-f9d16b3fcedc,Laptops Item 474,Electronics,Laptops,348.76
b4fe18ae-5918-42b1-96da-2b8cb0e7390b,Fiction Item 475,Books,Fiction,344.36
c8910970-1b17-4fe0-8592-875c65fa788b,Fiction Item 476,Books,Fiction,398.91
66566f5f-80af-4d29-b423-b74064b7464c,Phones Item 477,Electronics,Phones,391.76
06333be1-00da-44bd-a903-c3b26f6d6386,Women Item 478,Clothing,Women,308.62
50712d1f-a6b9-4d70-a15c-7d486d5f1a42,Accessories Item 479,Electronics,Accessories,50.37
01a5bbdd-4407-47b7-a189-f450d0a9cd9e,Fiction Item 480,Books,Fiction,462.71
ab7e3721-7bf7-47d9-954f-9a0ac9a5a6e9,Fiction Item 481,Books,Fiction,93.5
ca594a5a-5916-44f5-b7a6-65643604931c,Kitchen Item 482,Home,Kitchen,37.72
1d9840f6-324e-44d9-8656-1a7e86e93476,Furniture Item 483,Home,Furniture,267.83
d77d41de-b752-4ded-8b50-013e319a347a,Laptops Item 484,Electronics,Laptops,314.58
be525e71-6a5e-44ef-bb6c-16f5e30fd16f,Furniture Item 485,Home,Furniture,184.46
9631bfc6-6224-4815-b818-b853899f6fad,Furniture Item 486,Home,Furniture,141.85
701af7ba-1030-4e57-a979-47ca69e4d3f7,Decor Item 487,Home,Decor,263.87
efd43772-56f7-4b23-955c-de54045c6d65,Accessories Item 488,Electronics,Accessories,236.88
cd26f913-406f-4111-9265-12ce65a89726,Men Item 489,Clothing,Men,373.58
0de5fce5-f281-43f8-a510-81605d03847c,Kitchen Item 490,Home,Kitchen,21.89
0246e92c-5131-436d-ada3-421f490034f6,FICTION ITEM 491,Books,Fiction,89.05
e9338f5b-11d1-4c4b-9f1d-7aed9b092e01,Kids Item 492,Clothing,Kids,271.18
b65909d1-b68c-4e86-b3b0-69301cfa936a,Furniture Item 493,Home,Furniture,340.12
427d9216-93d0-47d6-8ea5-744e25a2b3cb,Kids Item 494,Clothing,Kids,412.2
7eacd530-e0b2-4777-b5ac-17afb6b605c6,Fiction Item 495,Books,Fiction,68.51
0ab758f1-1c96-48c5-9084-2f4d5ad7a946,Laptops Item 496,Electronics,Laptops,489.22
14329cd7-76d8-4a43-9b90-cadc2fffa12c,Fiction Item 497,Books,Fiction,476.01
6c1d762f-5697-4c54-bb76-e5d3e8831fbf,Laptops Item 498,Electronics,Laptops,213.55
fa7a1715-7467-4dae-9bb3-c412205cf6ee,Kitchen Item 499,Home,Kitchen,23.58
